"Larry","The","Launcher"
"243.20463059999997","101308.25","21.94"
"243.62944289999996","101312.50","22.00"
"243.95781599999998","101312.25","21.94"
"244.39558569999997","101310.25","21.94"
"244.72109209999996","101315.75","21.94"
"245.10540070000002","101318.00","21.94"
"245.4834965","101319.25","21.94"
"245.86075159999996","101321.50","21.94"
"246.27678289999994","101323.50","21.94"
"246.62000769999997","101324.00","21.94"
"247.034759","101325.25","21.94"
"247.38424939999993","101322.50","21.94"
"247.7706402","101327.50","22.00"
"248.18468669999993","101331.75","22.00"
"248.51874250000003","101325.50","21.94"
"248.89935119999996","101327.75","21.94"
"249.2845913","101331.75","22.00"
"249.65239559999998","101328.50","21.94"
"250.02848540000002","101332.50","21.94"
"250.4281641","101333.50","21.94"
"250.8143526","101332.75","21.94"
"251.16456059999996","101335.50","21.94"
"251.5540158","101340.50","21.94"
"251.93565669999998","101337.00","21.94"
"252.3123468","101338.25","21.94"
"252.6944135","101341.75","21.94"
"253.07538950000003","101344.00","21.94"
"253.45467329999997","101340.50","21.94"
"253.8285601","101346.25","21.94"
"254.21461950000003","101345.00","21.94"
"254.6043588","101345.25","21.94"
"254.97444769999993","101350.25","21.94"
"255.34799379999993","101345.00","21.94"
"255.73460899999998","101348.25","21.94"
"256.1039899","101346.50","21.94"
"256.4864342999999","101351.75","21.94"
"256.882123","101350.75","21.94"
"257.24520799999993","101356.75","21.94"
"257.6240536","101356.25","21.94"
"258.00287489999994","101354.50","21.94"
"258.4145592","101356.50","21.94"
"258.75449359999993","101358.75","21.94"
"259.1208233","101362.25","21.94"
"259.51630149999994","101357.25","21.94"
"259.88242379999997","101361.75","21.94"
"260.2593749","101364.75","21.94"
"260.64036899999996","101366.00","21.94"
"261.03459150000003","101365.00","21.94"
"261.4003017","101366.25","21.94"
"261.7837832","101367.00","21.94"
"262.16875759999994","101366.75","21.94"
"262.54388889999996","101369.50","21.94"
"262.92472469999996","101369.50","21.94"
"263.2941211","101368.75","21.94"
"263.69616940000003","101371.25","21.94"
"264.0665086","101372.25","21.94"
"264.44141519999994","101370.75","21.94"
"264.83523460000004","101372.75","21.94"
"265.20411160000003","101373.75","21.94"
"265.5743301","101370.75","21.94"
"265.96452609999994","101374.50","21.94"
"266.3461166999999","101377.25","21.94"
"266.72388109999997","101379.00","21.94"
"267.1043604","101374.25","21.94"
"267.4774317","101379.00","21.94"
"267.86448640000003","101377.50","21.94"
"268.2413364","101378.75","21.94"
"268.6220399","101381.00","21.94"
"269.0145927","101379.25","21.94"
"269.395536","101380.50","21.94"
"269.78015629999993","101380.75","21.94"
"270.1413268","101377.75","21.94"
"270.5207193","101381.25","21.94"
"270.9028329","101382.00","21.94"
"271.2672599","101380.00","21.94"
"271.6455337","101384.00","21.94"
"272.04084349999994","101385.00","21.94"
"272.4104377","101382.25","21.94"
"272.78660849999994","101382.00","21.94"
"273.16966849999994","101386.50","21.94"
"273.55258549999996","101387.50","21.94"
"273.9225314","101385.00","21.94"
"274.3115758","101386.50","21.94"
"274.6838265","101388.50","21.94"
"275.0618333","101390.00","21.94"
"275.44530199999997","101390.50","21.94"
"275.82035339999993","101390.00","21.94"
"276.2107598","101394.25","21.94"
"276.57191869999997","101390.25","21.94"
"276.95299539999996","101388.25","21.94"
"277.34003859999996","101391.75","21.94"
"277.768588","101390.75","21.94"
"278.1046119","101393.25","21.94"
"278.5331344","101390.75","21.94"
"278.8543095","101388.75","21.87"
"279.233827","101395.50","21.94"
"279.6006099","101395.50","21.94"
"279.98673339999993","101395.75","21.94"
"280.3683757","101397.25","21.94"
"280.7449894","101406.50","21.94"
"281.11347209999997","101401.75","21.94"
"281.5047981","101398.25","21.94"
"281.8664943","101399.75","21.94"
"282.2661805","101405.75","21.94"
"282.6345583","101407.75","21.94"
"283.0126384","101411.25","21.94"
"283.4037909","101414.75","21.94"
"283.77294570000004","101412.75","21.94"
